267;12.09.2015 19:51;1;10;10.573;59.926
279;13.09.2015 00:37;0;0;10.573;59.926
276;13.09.2015 08:18;0;0;10.573;59.926
182;13.09.2015 14:20;0;0;10.573;59.926
269;13.09.2015 16:21;0;0;10.573;59.926
258;14.09.2015 06:09;0;0;10.573;59.926
242;14.09.2015 14:35;0;0;10.573;59.926
238;15.09.2015 06:07;0;0;10.573;59.926
230;15.09.2015 08:01;0;0;10.573;59.926
218;15.09.2015 14:20;1;6;10.573;59.926
225;15.09.2015 15:42;1;6;10.573;59.926
196;15.09.2015 17:48;0;0;10.573;59.926
218;15.09.2015 21:39;0;0;10.573;59.926
219;16.09.2015 05:48;1;6;10.573;59.926
235;16.09.2015 08:40;1;6;10.573;59.926
262;16.09.2015 17:16;1;6;10.573;59.926
278;16.09.2015 20:10;1;6;10.573;59.926
296;17.09.2015 07:27;1;6;10.573;59.926
312;17.09.2015 10:45;1;6;10.573;59.926
289;17.09.2015 11:26;1;6;10.573;59.926
302;17.09.2015 13:34;1;6;10.573;59.926
313;17.09.2015 16:37;1;6;10.573;59.926
164;18.09.2015 15:07;1;6;10.573;59.926
173;18.09.2015 16:37;1;6;10.573;59.926
195;18.09.2015 21:05;1;6;10.573;59.926
195;19.09.2015 07:30;1;6;10.573;59.926
212;19.09.2015 10:35;1;6;10.573;59.926
222;19.09.2015 12:18;1;6;10.573;59.926
219;19.09.2015 16:49;1;6;10.573;59.926
242;19.09.2015 20:56;1;6;10.573;59.926
240;20.09.2015 07:52;1;6;10.573;59.926
259;20.09.2015 12:05;1;6;10.573;59.926
239;20.09.2015 12:49;0;0;10.573;59.926
220;20.09.2015 16:46;1;6;10.573;59.926
245;20.09.2015 21:22;1;6;10.573;59.926
226;21.09.2015 16:10;1;6;10.573;59.926
194;21.09.2015 19:33;1;6;10.573;59.926
251;22.09.2015 05:55;1;6;10.573;59.926
245;22.09.2015 06:27;0;0;10.573;59.926
245;22.09.2015 09:36;0;0;10.573;59.926
233;22.09.2015 14:38;1;6;10.573;59.926
239;22.09.2015 15:44;0;0;10.573;59.926
222;22.09.2015 19:57;1;6;10.573;59.926
276;23.09.2015 05:18;1;6;10.573;59.926
271;23.09.2015 10:18;0;0;10.573;59.926
257;23.09.2015 15:20;1;6;10.573;59.926
264;23.09.2015 16:30;0;0;10.573;59.926
246;23.09.2015 18:23;0;0;10.573;59.926
310;24.09.2015 05:43;1;6;10.573;59.926
307;24.09.2015 06:45;1;6;10.573;59.926
305;24.09.2015 13:30;0;0;10.573;59.926
307;24.09.2015 16:40;0;0;10.573;59.926
286;24.09.2015 17:56;1;12;10.573;59.926
314;24.09.2015 20:29;1;12;10.573;59.926
298;25.09.2015 05:43;1;6;10.573;59.926
298;25.09.2015 06:17;0;0;10.573;59.926
294;25.09.2015 07:37;0;0;10.573;59.926
293;25.09.2015 07:40;0;0;10.573;59.926
297;25.09.2015 20:17;0;0;10.573;59.926
270;26.09.2015 11:36;0;0;10.573;59.926
277;26.09.2015 13:10;0;0;10.573;59.926
272;27.09.2015 16:25;0;0;10.573;59.926
269;28.09.2015 06:15;0;0;10.573;59.926
263;29.09.2015 06:00;0;0;10.573;59.926
261;29.09.2015 14:12;0;0;10.573;59.926
259;29.09.2015 17:55;0;0;10.573;59.926
256;30.09.2015 05:50;0;0;10.573;59.926
256;30.09.2015 07:00;0;0;10.573;59.926
254;30.09.2015 17:38;0;0;10.573;59.926
253;30.09.2015 19:35;0;0;10.573;59.926
251;01.10.2015 07:09;0;0;10.573;59.926
250;01.10.2015 10:48;0;0;10.573;59.926
249;01.10.2015 17:14;0;0;10.573;59.926
248;01.10.2015 18:52;0;0;10.573;59.926
244;02.10.2015 05:17;0;0;10.573;59.926
242;02.10.2015 14:11;0;0;10.573;59.926
239;03.10.2015 06:45;0;0;10.573;59.926
238;03.10.2015 08:30;0;0;10.573;59.926
236;03.10.2015 16:30;0;0;10.573;59.926
233;04.10.2015 05:36;0;0;10.573;59.926
232;04.10.2015 08:51;0;0;10.573;59.926
230;04.10.2015 15:56;0;0;10.573;59.926
228;04.10.2015 20:21;0;0;10.573;59.926
274;05.10.2015 04:57;0;0;10.573;59.926
266;05.10.2015 07:22;0;0;10.573;59.926
252;05.10.2015 14:35;0;0;10.573;59.926
275;05.10.2015 21:24;0;0;10.573;59.926
272;06.10.2015 04:48;0;0;10.573;59.926
288;06.10.2015 07:25;1;6;10.573;59.926
296;06.10.2015 09:57;0;0;10.573;59.926
296;06.10.2015 11:39;0;0;10.573;59.926
300;06.10.2015 15:30;0;0;10.573;59.926
336;06.10.2015 16:36;0;0;10.573;59.926
317;06.10.2015 19:29;0;0;10.573;59.926
313;07.10.2015 08:36;0;0;10.573;59.926
305;07.10.2015 20:50;0;0;10.573;59.926
301;08.10.2015 05:51;0;0;10.573;59.926
294;08.10.2015 06:17;0;0;10.573;59.926
306;08.10.2015 17:38;0;0;10.573;59.926
288;08.10.2015 17:58;0;0;10.573;59.926
277;08.10.2015 18:32;0;0;10.573;59.926
293;08.10.2015 19:41;0;0;10.573;59.926
271;08.10.2015 20:26;0;0;10.573;59.926
317;09.10.2015 05:06;0;0;10.573;59.926
286;09.10.2015 14:28;0;0;10.573;59.926
283;10.10.2015 00:02;0;0;10.573;59.926
281;10.10.2015 09:28;0;0;10.573;59.926
280;10.10.2015 14:30;0;0;10.573;59.926
253;10.10.2015 18:15;0;0;10.573;59.926
199;11.10.2015 09:42;0;0;10.573;59.926
190;11.10.2015 11:37;0;0;10.573;59.926
304;11.10.2015 12:05;0;0;10.573;59.926
268;11.10.2015 12:43;0;0;10.573;59.926
281;11.10.2015 15:07;0;0;10.573;59.926
255;11.10.2015 16:13;0;0;10.573;59.926
259;11.10.2015 16:59;0;0;10.573;59.926
285;11.10.2015 21:36;0;0;10.573;59.926
284;12.10.2015 04:48;0;0;10.573;59.926
275;12.10.2015 06:30;0;0;10.573;59.926
260;12.10.2015 14:15;0;0;10.573;59.926
271;12.10.2015 16:14;0;0;10.573;59.926
290;12.10.2015 19:28;0;0;10.573;59.926
294;12.10.2015 20:17;0;0;10.573;59.926
296;12.10.2015 20:40;0;0;10.573;59.926
292;13.10.2015 05:54;0;0;10.573;59.926
286;13.10.2015 06:26;0;0;10.573;59.926
272;13.10.2015 15:00;0;0;10.573;59.926
251;13.10.2015 16:41;0;0;10.573;59.926
244;13.10.2015 17:45;0;0;10.573;59.926
265;13.10.2015 21:33;0;0;10.573;59.926
263;14.10.2015 05:06;0;0;10.573;59.926
256;14.10.2015 06:18;0;0;10.573;59.926
253;14.10.2015 15:01;0;0;10.573;59.926
243;14.10.2015 15:35;0;0;10.573;59.926
278;15.10.2015 05:22;0;0;10.573;59.926
269;15.10.2015 10:49;0;0;10.573;59.926
253;15.10.2015 15:06;0;0;10.573;59.926
290;15.10.2015 21:09;0;0;10.573;59.926
285;16.10.2015 06:04;0;0;10.573;59.926
276;16.10.2015 07:00;0;0;10.573;59.926
262;16.10.2015 13:38;0;0;10.573;59.926
248;16.10.2015 14:39;0;0;10.573;59.926
288;16.10.2015 21:46;0;0;10.573;59.926
298;17.10.2015 08:01;0;0;10.573;59.926
314;17.10.2015 11:38;0;0;10.573;59.926
311;18.10.2015 07:23;0;0;10.573;59.926
294;18.10.2015 11:34;0;0;10.573;59.926
299;18.10.2015 13:03;0;0;10.573;59.926
315;18.10.2015 14:12;0;0;10.573;59.926
304;18.10.2015 14:31;0;0;10.573;59.926
315;18.10.2015 16:44;0;0;10.573;59.926
301;19.10.2015 07:28;0;0;10.573;59.926
283;19.10.2015 14:23;0;0;10.573;59.926
240;19.10.2015 18:21;0;0;10.573;59.926
224;19.10.2015 20:16;0;0;10.573;59.926
276;20.10.2015 05:31;0;0;10.573;59.926
270;20.10.2015 06:53;0;0;10.573;59.926
259;20.10.2015 14:49;0;0;10.573;59.926
262;20.10.2015 15:43;0;0;10.573;59.926
249;20.10.2015 16:29;0;0;10.573;59.926
245;20.10.2015 16:57;0;0;10.573;59.926
299;21.10.2015 05:21;0;0;10.573;59.926
276;21.10.2015 14:43;0;0;10.573;59.926
296;21.10.2015 20:12;0;0;10.573;59.926
285;22.10.2015 07:29;0;0;10.573;59.926
281;22.10.2015 13:47;0;0;10.573;59.926
270;22.10.2015 14:53;0;0;10.573;59.926
287;22.10.2015 19:56;0;0;10.573;59.926
315;23.10.2015 05:18;0;0;10.573;59.926
281;23.10.2015 17:30;0;0;10.573;59.926
301;23.10.2015 21:05;0;0;10.573;59.926
322;24.10.2015 07:03;0;0;10.573;59.926
334;24.10.2015 10:05;0;0;10.573;59.926
350;24.10.2015 11:16;0;0;10.573;59.926
228;25.10.2015 07:18;0;0;10.573;59.926
124;25.10.2015 17:14;0;0;10.573;59.926
135;25.10.2015 21:09;0;0;10.573;59.926
187;26.10.2015 06:10;0;0;10.573;59.926
182;26.10.2015 08:22;0;0;10.573;59.926
167;26.10.2015 15:30;0;0;10.573;59.926
174;26.10.2015 16:38;0;0;10.573;59.926
114;26.10.2015 20:19;0;0;10.573;59.926
122;26.10.2015 21:50;0;0;10.573;59.926
171;27.10.2015 06:38;0;0;10.573;59.926
164;27.10.2015 07:36;0;0;10.573;59.926
152;27.10.2015 15:10;0;0;10.573;59.926
160;27.10.2015 16:44;0;0;10.573;59.926
158;27.10.2015 17:48;0;0;10.573;59.926
152;27.10.2015 18:31;0;0;10.573;59.926
173;27.10.2015 22:00;0;0;10.573;59.926
223;28.10.2015 06:44;0;0;10.573;59.926
210;28.10.2015 17:47;0;0;10.573;59.926
146;28.10.2015 20:57;0;0;10.573;59.926
200;29.10.2015 06:49;0;0;10.573;59.926
199;29.10.2015 07:48;0;0;10.573;59.926
253;29.10.2015 11:24;0;0;10.573;59.926
284;29.10.2015 17:20;0;0;10.573;59.926
310;30.10.2015 05:54;0;0;10.573;59.926
303;30.10.2015 07:11;0;0;10.573;59.926
291;30.10.2015 15:28;0;0;10.573;59.926
300;30.10.2015 17:13;0;0;10.573;59.926
266;30.10.2015 19:11;0;0;10.573;59.926
293;31.10.2015 09:55;0;0;10.573;59.926
282;31.10.2015 11:17;0;0;10.573;59.926
285;31.10.2015 14:41;0;0;10.573;59.926
312;31.10.2015 19:40;0;0;10.573;59.926
304;01.11.2015 11:52;0;0;10.573;59.926
296;01.11.2015 12:15;0;0;10.573;59.926
313;01.11.2015 18:08;0;0;10.573;59.926
312;01.11.2015 20:36;0;0;10.573;59.926
312;01.11.2015 22:32;0;0;10.573;59.926
310;02.11.2015 06:30;0;0;10.573;59.926
300;02.11.2015 07:43;0;0;10.573;59.926
297;02.11.2015 14:06;0;0;10.573;59.926
286;02.11.2015 15:16;0;0;10.573;59.926
293;02.11.2015 16:32;0;0;10.573;59.926
295;02.11.2015 16:47;0;0;10.573;59.926
266;02.11.2015 20:50;0;0;10.573;59.926
312;03.11.2015 06:21;0;0;10.573;59.926
285;03.11.2015 16:19;0;0;10.573;59.926
280;03.11.2015 17:45;0;0;10.573;59.926
274;03.11.2015 18:12;0;0;10.573;59.926
311;04.11.2015 06:36;0;0;10.573;59.926
304;04.11.2015 07:44;0;0;10.573;59.926
289;04.11.2015 15:55;0;0;10.573;59.926
304;04.11.2015 18:47;0;0;10.573;59.926
332;04.11.2015 21:37;0;0;10.573;59.926
320;04.11.2015 21:57;0;0;10.573;59.926
304;05.11.2015 08:04;0;0;10.573;59.926
273;05.11.2015 19:41;0;0;10.573;59.926
311;06.11.2015 07:04;0;0;10.573;59.926
304;06.11.2015 07:58;0;0;10.573;59.926
302;06.11.2015 14:12;0;0;10.573;59.926
293;06.11.2015 15:34;0;0;10.573;59.926
311;06.11.2015 19:01;0;0;10.573;59.926
308;07.11.2015 08:51;0;0;10.573;59.926
311;07.11.2015 12:04;0;0;10.573;59.926
306;07.11.2015 14:52;0;0;10.573;59.926
292;07.11.2015 19:32;0;0;10.573;59.926
306;07.11.2015 22:14;0;0;10.573;59.926
309;08.11.2015 10:03;0;0;10.573;59.926
291;08.11.2015 12:21;0;0;10.573;59.926
302;08.11.2015 14:31;0;0;10.573;59.926
295;08.11.2015 14:59;0;0;10.573;59.926
310;08.11.2015 18:46;0;0;10.573;59.926
312;08.11.2015 21:21;0;0;10.573;59.926
302;09.11.2015 07:48;0;0;10.573;59.926
288;09.11.2015 15:30;0;0;10.573;59.926
310;10.11.2015 06:10;0;0;10.573;59.926
301;10.11.2015 07:43;0;0;10.573;59.926
311;11.11.2015 06:11;0;0;10.573;59.926
301;11.11.2015 07:38;0;0;10.573;59.926
287;11.11.2015 15:45;0;0;10.573;59.926
307;12.11.2015 06:55;0;0;10.573;59.926
287;12.11.2015 15:26;0;0;10.573;59.926
311;12.11.2015 20:46;0;0;10.573;59.926
287;14.11.2015 16:10;0;0;10.573;59.926
301;14.11.2015 21:28;0;0;10.573;59.926
308;15.11.2015 06:25;0;0;10.573;59.926
289;15.11.2015 20:04;0;0;10.573;59.926
309;16.11.2015 06:11;0;0;10.573;59.926
297;16.11.2015 07:28;0;0;10.573;59.926
292;16.11.2015 18:11;0;0;10.573;59.926
287;16.11.2015 18:57;0;0;10.573;59.926
301;16.11.2015 21:35;0;0;10.573;59.926
280;17.11.2015 15:14;0;0;10.573;59.926
259;17.11.2015 18:16;0;0;10.573;59.926
281;17.11.2015 22:21;0;0;10.573;59.926
302;18.11.2015 14:38;0;0;10.573;59.926
269;19.11.2015 12:57;0;0;10.573;59.926
280;19.11.2015 15:03;0;0;10.573;59.926
306;19.11.2015 21:45;0;0;10.573;59.926
309;19.11.2015 22:14;0;0;10.573;59.926
307;20.11.2015 06:18;0;0;10.573;59.926
301;20.11.2015 06:54;0;0;10.573;59.926
293;20.11.2015 07:39;0;0;10.573;59.926
268;20.11.2015 17:27;0;0;10.573;59.926
277;20.11.2015 19:19;0;0;10.573;59.926
305;21.11.2015 11:49;0;0;10.573;59.926
285;21.11.2015 13:25;0;0;10.573;59.926
272;21.11.2015 14:32;0;0;10.573;59.926
292;21.11.2015 18:45;0;0;10.573;59.926
274;21.11.2015 19:19;0;0;10.573;59.926
254;21.11.2015 22:58;0;0;10.573;59.926
301;22.11.2015 07:35;0;0;10.573;59.926
311;22.11.2015 09:18;0;0;10.573;59.926
307;22.11.2015 09:31;0;0;10.573;59.926
214;22.11.2015 11:16;0;0;10.573;59.926
243;22.11.2015 14:39;0;0;10.573;59.926
260;22.11.2015 17:13;0;0;10.573;59.926
151;22.11.2015 18:49;0;0;10.573;59.926
162;22.11.2015 20:57;0;0;10.573;59.926
212;23.11.2015 06:32;0;0;10.573;59.926
206;23.11.2015 07:18;0;0;10.573;59.926
182;23.11.2015 16:00;0;0;10.573;59.926
182;23.11.2015 18:44;0;0;10.573;59.926
192;23.11.2015 20:18;0;0;10.573;59.926
237;24.11.2015 04:23;0;0;10.573;59.926
242;24.11.2015 06:43;0;0;10.573;59.926
247;24.11.2015 06:53;0;0;10.573;59.926
237;24.11.2015 11:35;0;0;10.573;59.926
219;24.11.2015 15:17;0;0;10.573;59.926
215;24.11.2015 18:16;0;0;10.573;59.926
235;24.11.2015 21:54;0;0;10.573;59.926
284;25.11.2015 06:25;0;0;10.573;59.926
258;25.11.2015 14:08;0;0;10.573;59.926
246;25.11.2015 14:08;0;0;10.573;59.926
252;25.11.2015 14:38;0;0;10.573;59.926
241;25.11.2015 15:24;0;0;10.573;59.926
253;25.11.2015 17:27;0;0;10.573;59.926
247;25.11.2015 17:53;0;0;10.573;59.926
267;25.11.2015 19:55;0;0;10.573;59.926
259;25.11.2015 21:36;0;0;10.573;59.926
307;26.11.2015 06:21;0;0;10.573;59.926
297;26.11.2015 15:28;0;0;10.573;59.926
284;26.11.2015 16:07;0;0;10.573;59.926
316;26.11.2015 21:47;0;0;10.573;59.926
348;27.11.2015 06:37;0;0;10.573;59.926
360;27.11.2015 08:50;0;0;10.573;59.926
368;27.11.2015 12:10;0;0;10.573;59.926
370;27.11.2015 12:22;0;0;10.573;59.926
371;27.11.2015 12:41;0;0;10.573;59.926
143;27.11.2015 17:57;0;0;10.573;59.926
311;28.11.2015 09:35;0;0;8.912;61.237
324;28.11.2015 12:13;0;0;8.912;61.237
264;28.11.2015 15:03;0;0;8.912;61.237
317;28.11.2015 20:21;0;0;8.912;61.237
325;28.11.2015 22:01;0;0;8.912;61.237
318;29.11.2015 07:40;0;0;8.912;61.237
360;29.11.2015 12:25;0;0;8.912;61.237
367;29.11.2015 14:02;0;0;8.912;61.237
163;29.11.2015 17:26;0;0;10.573;59.926
168;29.11.2015 19:33;0;0;10.573;59.926
218;30.11.2015 06:37;0;0;10.573;59.926
222;30.11.2015 07:22;0;0;10.573;59.926
235;30.11.2015 09:54;0;0;10.573;59.926
238;30.11.2015 10:17;0;0;10.573;59.926
252;30.11.2015 14:01;0;0;10.573;59.926
264;30.11.2015 14:56;0;0;10.573;59.926
270;30.11.2015 16:00;0;0;10.573;59.926
275;30.11.2015 16:57;0;0;10.573;59.926
239;30.11.2015 18:24;0;0;10.573;59.926
255;30.11.2015 21:30;0;0;10.573;59.926
263;30.11.2015 22:48;0;0;10.573;59.926
303;01.12.2015 06:04;0;0;10.573;59.926
297;01.12.2015 07:40;0;0;10.573;59.926
290;01.12.2015 10:39;0;0;10.573;59.926
311;01.12.2015 14:21;0;0;10.573;59.926
307;01.12.2015 19:17;0;0;10.573;59.926
288;02.12.2015 08:42;0;0;10.573;59.926
267;02.12.2015 13:52;0;0;10.573;59.926
283;02.12.2015 16:56;0;0;10.573;59.926
294;03.12.2015 09:20;0;0;10.573;59.926
276;03.12.2015 15:15;0;0;10.573;59.926
280;04.12.2015 07:17;0;0;10.573;59.926
304;04.12.2015 23:02;0;0;10.573;59.926
300;05.12.2015 08:26;0;0;10.573;59.926
310;05.12.2015 14:30;0;0;10.573;59.926
292;05.12.2015 17:28;0;0;10.573;59.926
311;05.12.2015 21:49;0;0;10.573;59.926
308;06.12.2015 07:14;0;0;10.573;59.926
306;06.12.2015 11:54;0;0;10.573;59.926
285;06.12.2015 14:16;0;0;10.573;59.926
302;06.12.2015 17:21;0;0;10.573;59.926
304;07.12.2015 06:50;0;0;10.573;59.926
299;07.12.2015 07:33;0;0;10.573;59.926
290;07.12.2015 14:48;0;0;10.573;59.926
287;07.12.2015 14:53;0;0;10.573;59.926
286;07.12.2015 15:49;0;0;10.573;59.926
282;07.12.2015 17:15;0;0;10.573;59.926
238;07.12.2015 20:03;0;0;10.573;59.926
244;07.12.2015 21:20;0;0;10.573;59.926
249;07.12.2015 22:15;0;0;10.573;59.926
245;08.12.2015 06:51;0;0;10.573;59.926
242;08.12.2015 07:51;0;0;10.573;59.926
225;08.12.2015 15:39;0;0;10.573;59.926
232;08.12.2015 16:45;0;0;10.573;59.926
242;08.12.2015 18:30;0;0;10.573;59.926
246;08.12.2015 19:17;0;0;10.573;59.926
270;09.12.2015 06:05;0;0;10.573;59.926
242;09.12.2015 17:09;0;0;10.573;59.926
252;09.12.2015 18:30;0;0;10.573;59.926
222;09.12.2015 19:28;0;0;10.573;59.926
208;09.12.2015 20:58;0;0;10.573;59.926
214;09.12.2015 22:02;0;0;10.573;59.926
244;10.12.2015 03:25;0;0;10.573;59.926
262;10.12.2015 06:26;0;0;10.573;59.926
264;10.12.2015 07:20;0;0;10.573;59.926
258;10.12.2015 09:47;0;0;10.573;59.926
226;10.12.2015 12:23;0;0;10.573;59.926
244;10.12.2015 15:41;0;0;10.573;59.926
255;10.12.2015 17:40;0;0;10.573;59.926
249;10.12.2015 18:16;0;0;10.573;59.926
311;11.12.2015 06:41;0;0;10.573;59.926
301;11.12.2015 07:46;0;0;10.573;59.926
286;11.12.2015 15:17;0;0;10.573;59.926
292;11.12.2015 17:00;0;0;10.573;59.926
310;11.12.2015 20:38;0;0;10.573;59.926
305;12.12.2015 10:32;0;0;10.573;59.926
304;12.12.2015 11:31;0;0;10.573;59.926
284;12.12.2015 14:58;0;0;10.573;59.926
252;12.12.2015 16:13;0;0;10.573;59.926
274;12.12.2015 20:33;0;0;10.573;59.926
285;12.12.2015 22:35;0;0;10.573;59.926
307;13.12.2015 08:56;0;0;10.573;59.926
292;13.12.2015 11:39;0;0;10.573;59.926
301;13.12.2015 13:49;0;0;10.573;59.926
275;13.12.2015 18:03;0;0;10.573;59.926
281;13.12.2015 19:24;0;0;10.573;59.926
276;13.12.2015 19:57;0;0;10.573;59.926
262;13.12.2015 21:59;0;0;10.573;59.926
306;14.12.2015 06:11;0;0;10.573;59.926
